   382.5   262.5    86.0   100.8   175.9   301.0   368.5   300.3   106.4    78.0    73.9    87.9
   140.2    72.1   143.4   243.5   239.1   329.1   507.7   421.3   126.5    71.1    73.0   101.4
    80.3   110.2   236.1   163.0    93.8   363.8   287.5   278.1   127.8    88.3    72.3   105.3
   218.5   186.4   136.6   236.5   150.9   188.7   279.6   180.3    94.8    84.6    67.3    63.9
    94.2    73.1   103.0    71.8   103.0   213.5   418.5   570.5   276.7   120.3    89.1   109.8
    78.4   159.5   197.6   251.1   191.1   363.2   388.9   309.5   126.3    85.6    76.5    79.2
    82.4    69.1    62.7    46.4   122.5   307.0   376.2   237.0   128.8    67.4    71.9    84.3
    79.8   208.5   183.7   164.2   103.8   122.1   412.9   416.5   131.4    68.6    63.3   170.3
   152.3   257.4   264.7   289.4   238.5   136.7   286.1   232.3   110.8    93.2   107.6   122.2
   164.1   127.9   149.0    54.5   160.4   332.8   581.4   349.8    99.8    68.1    84.9    84.7
    60.6    55.8    75.1    95.7   142.9   188.3   423.8   360.6   109.6    70.0    77.6    72.0
    88.2    67.0   206.2   254.4   109.4   197.0   639.9   444.6   274.8   103.5    83.4    86.0
   118.8    98.6   153.6   269.0   534.5   305.0   773.8   598.1   275.8   124.2   114.6    77.8
    80.6   187.9   147.7    66.8    94.8   144.1   254.7   163.1    80.9    59.8    63.5    59.0


Station        	7
Station_id	BUMPING_RESERVOIR
Duration    1926    1973
     2.4    13.4    11.4     7.7    11.9    27.3    22.4     9.2     3.5     1.9     2.7    10.8
    10.8    17.2    14.8     8.3     7.1    14.9    44.0    71.9    25.1     6.4     4.6    12.2
    24.6    16.9    23.2     7.2    15.6    15.7    65.4    35.4    11.7     4.4     4.7     4.7
     6.3     4.6     3.3     2.6     4.0     7.0    37.2    38.7    11.7     4.8     2.5     2.0
     1.5     4.0     2.8    13.4     8.2    28.7    30.8    24.1     6.8     4.1     2.1     2.1
     3.6     2.7     7.1     9.5    10.0    18.4    50.3    18.9     5.8     4.0     1.5     3.0
     8.3     5.7     7.9    12.8    20.6    21.7    49.5    59.1    22.8     7.3     5.3     3.7
    27.4    17.7    11.7     5.6     6.0    12.4    32.7    78.8    55.7    13.9     8.3    19.4
    20.7    66.0    36.4    16.1    35.1    52.4    40.2    18.7     7.6     3.8     3.2    14.7
    36.2    14.3    18.2    15.5    12.9    12.8    45.6    60.0    19.4     5.8     6.5     3.3
     3.1     3.4     4.8     3.1     5.1    25.4    71.0    52.6    11.3     5.9     4.8     2.8
     1.8     5.7     2.8     2.6     3.5    11.7    40.3    68.7    23.0     7.0     2.9     4.2
    21.2    21.5    16.6     7.2     6.2    25.9    57.7    54.0    14.0     5.5     2.5     3.8
     4.8     8.7     8.2     4.6     7.4    24.9    48.4    31.8    13.8     5.0     3.5     2.6
     3.6    17.1    10.8    10.2    16.0    26.2    41.6    19.0     6.8     3.4     2.0     3.2
     6.0    10.9     6.6     5.3    10.0    21.1    24.9    11.8     4.9     2.6     2.9     5.1
    11.3    22.0     7.8     4.3     4.8    20.6    30.5    26.2     9.0     4.7     3.5     2.2
    15.1    14.1     9.3     6.1     8.6    33.1    39.9    58.9    35.9     7.5     4.1     3.5
     5.4    11.7     4.5     5.5     8.3    13.0    31.3    20.8     6.1     5.0     2.3     2.3
     4.2     6.3    16.5    13.7     6.4     8.2    52.0    34.4    10.5     4.6     5.8     3.4
     7.1     8.4    12.1     4.4     5.7    18.5    64.7    61.3    32.5     9.1     4.0     7.0
    12.8    28.2    10.0    13.2    12.9    27.0    51.8    29.9    11.7     5.5     4.9    23.0
    17.3    13.0     9.5     7.9     9.5     8.4    48.7    72.3    19.5     6.9     4.5     6.5
     7.6     8.2     3.3     6.1    11.7    18.7    69.5    59.8    31.0     9.4     4.6     8.0
    28.7    16.2     9.3    12.3    19.1    17.3    38.7    78.1    54.4    14.7     6.1    13.3
    24.3    35.4    19.1    24.5    11.3    24.8    58.7    50.3    19.4     6.7     3.6    11.7
    10.1    10.5     5.5     7.5     5.2    22.3    52.8    38.8    14.7     3.5     2.7     1.8
     1.9     2.7    29.4    18.9     7.3    12.7    40.8    46.1    36.6     7.9     3.7     3.9
     9.2    20.9    10.8     6.7     8.7    16.7    53.1    56.0    52.3    14.6     6.5     8.2
    15.6     9.5     6.7     5.6     5.2     4.9    23.9    68.2    34.8     9.1     5.3    19.1
    29.5    24.9    12.0     6.2     5.8    22.0    70.3    72.2    48.8    10.4     5.8     8.5
    10.9    24.6     7.2     7.2    10.6    17.3    68.1    38.3     9.6     4.3     2.8     4.4
     5.3     7.6     9.8     9.9     9.0    16.5    73.9    39.2     9.3     4.1     3.2     5.6
    29.9    35.6    19.9     8.6     7.3     1.9    36.9    53.8    20.8     6.0     9.0    20.2
    25.8    22.9     8.6    11.6    10.8    23.5    37.1    47.7    14.4     4.6     3.1     4.3
    16.3     8.1    17.4    22.6    13.0    19.0    47.7    70.8    20.3     6.2     4.4     5.9
     6.6    13.3    17.8     9.0     5.7    26.6    28.8    42.3    19.2     7.0     3.9     6.5
    22.7    19.3     9.8    25.7    11.3    11.9    31.0    26.5     8.3     4.0     2.8     3.4
     8.3     9.4    12.0     5.7     4.6     8.2    28.3    72.2    41.3    11.9     5.2     5.9
     8.9    24.5    13.8    14.6     9.5    28.3    42.2    44.8    14.9     5.6     3.6     3.8
     6.3     6.8     5.6     3.3     5.3    21.0    48.0    33.7    14.8     4.7     3.4     3.7
     7.7    22.9    11.6    10.4     6.9     6.5    38.6    69.0    22.2     5.2     3.4    14.5
    16.5    14.0    22.2    31.9    21.8    11.2    34.8    27.3    19.9     6.2     5.8     8.8
    19.2    10.3    15.4     4.5     5.6    16.9    67.1    48.9     8.8     3.5     4.5     5.8
     7.1     5.4    12.0     7.1     9.4    10.1    40.2    56.5    15.0     4.1     3.2     3.7
     9.2    11.6    13.2    17.5     9.1    10.5    53.9    60.5    49.3    12.5     6.3     6.5
     8.2     6.4     8.0    14.6    36.8    17.0    60.5    78.0    47.5    15.9     8.9     6.8
     7.7    22.9    17.8     6.0     5.6    10.8    30.4    20.3     6.6     3.3     2.3     4.4


Station        	8
Station_id	NACHES_RIVER_AT_NACHES-SELAH_DIVERSION
Duration    1926    1973
     2.6    36.5    26.2    24.1    60.0   106.5    76.0    33.0    14.0    13.5     2.5    22.0
    29.5    58.0    30.3    26.3    36.0    95.2   181.9   241.5    83.5    26.4    19.6    40.9
    76.4    75.0    84.0    24.6    66.6    72.9   239.0   106.3    44.8    13.9     8.4    21.9
    13.9    11.1     6.1     4.2    20.0    33.8   145.3   122.3    45.4    13.9     7.4     6.0
     2.3    11.5     6.2    36.2    42.4   123.0   101.4    73.6    29.3    14.0     7.5     6.4
     7.1     4.5    17.0    22.1    29.8    77.7   165.3    59.6    17.7    10.5     6.2     7.0
    14.9    14.2    21.2    41.4    84.0   104.2   187.0   165.2    65.9    20.6    10.8    11.1
    84.0    51.9    35.1    15.1    22.2    98.0   161.0   263.5   152.5    42.7    22.3    46.3
    56.0   302.0   178.0    80.4   151.5   187.0   125.4    64.0    32.2    17.8    23.9    33.8
    99.2    57.2    82.8    64.6    45.5    76.6   195.0   178.4    67.6    20.9    16.5     9.3
     7.8    10.5    14.4     9.6    27.0   144.4   253.0   163.0    43.2    18.7     9.6     7.7
     4.3    10.1     7.8     7.9    20.7    67.9   181.6   213.0    73.7    24.8    13.3     8.7
    50.5    62.4    62.5    26.7    46.0   150.0   235.0   176.0    52.8    20.2     9.5    13.6
    14.8    26.6    25.3    14.0    40.8   107.6   145.7    81.4    36.7    12.4     8.2     7.3
     8.9    39.6    24.7    31.6    65.6   106.5   154.6    66.6    21.8    10.8    10.9     8.1
    15.0    30.8    17.2    15.6    45.6    86.5    85.6    45.4    17.4     8.5    11.0    16.2
    29.7    66.1    18.6    13.8    23.0    99.1   110.5    95.0    38.6    14.6     7.8     5.4
    38.5    46.7    36.6    26.1    46.2   197.0   178.0   201.7   112.5    29.2    14.2    14.4
    16.3    29.2    13.6    15.8    28.7    50.1    99.1    69.2    22.9    11.4     8.3     7.4
    10.9    15.6    43.9    44.6    23.0    48.4   180.0   106.0    35.0    13.3    12.4    10.4
    21.3    25.1    32.4    16.5    35.0   111.5   263.0   172.7    91.3    27.6    16.1    18.4
    31.8   100.0    36.1    56.0    78.0   124.7   202.1   108.3    43.4    19.3    15.3    60.9
    63.4    46.1    35.2    32.4    36.3    75.0   240.8   280.0    77.5    28.3    16.8    22.7
    22.9    23.8    11.2    21.0    48.5   144.2   306.5   194.1    86.2    31.7    18.7    21.4
    70.1    48.8    28.1    31.7    69.0    95.2   223.2   294.3   167.0    45.7    20.7    41.7
    82.9   127.1    68.5   108.1    57.1   161.0   259.0   166.0    62.3    23.9    14.9    33.0
    27.6    32.6    17.8    31.1    31.1   122.9   181.0   118.8    55.7    18.8    10.0     7.1
     5.7     8.4    76.5    67.9    35.2    73.7   177.5   155.7   105.8    31.0    15.8    15.4
    21.6    61.4    39.4    32.5    45.3   100.5   209.5   197.0   157.0    50.7    24.0    25.0
    38.6    25.1    19.7    19.3    17.3    30.6   127.2   242.0   101.8    31.6    18.4    47.3
    94.6    91.3    42.0    24.2    40.5   195.0   358.0   266.0   144.4    40.5    20.7    22.0
    29.2    76.9    22.9    22.9    44.6    98.9   253.5   111.8    36.7    18.8    10.8    15.0
    14.5    23.0    27.8    48.1    47.8    92.6   273.5   126.0    38.4    16.8    16.3    19.6
    98.2   123.5    90.8    43.5    40.9   109.5   150.1   173.0    70.8    22.5    28.3    60.6
    92.1    70.9    29.2    38.8    58.3   119.6   142.8   153.1    51.3    19.1    13.1    14.8
    36.6    22.5    48.4    81.6    69.5   115.7   206.0   234.6    68.6    26.3    18.2    15.9
    16.4    28.2    58.4    40.4    24.9   128.9   110.6   138.5    61.2    25.4    14.2    23.7
    73.3    77.5    33.1   103.3    53.5    70.8   133.8   102.0    34.8    18.2    13.0    12.6
    22.2    24.4    34.3    23.0    22.2    55.3   134.7   238.4   116.7    36.6    17.8    20.0
    20.4    65.3    73.2    85.2    67.9   149.5   171.8   160.9    60.5    25.4    14.2    12.0
    18.8    16.0    13.5     9.4    25.8   108.8   190.4   114.7    54.2    18.7    12.4    13.5
    19.8    62.5    42.4    43.7    32.2    40.6   189.1   232.2    74.6    22.1    12.3    39.9
    45.0    55.5    81.9   123.3   103.1    50.0   122.3   114.1    45.5    23.8    21.2    24.5
    53.4    23.7    49.4    16.9    30.3   105.0   270.9   160.2    28.2     3.2     3.4    13.3
    19.4    10.7    28.8    20.8    38.0    52.3   182.1   193.8    36.3     1.8    -2.3     4.1
    19.6    19.5    42.6    78.6    24.7    62.0   259.5   203.9   132.4    32.7    10.3    18.6
    14.6    13.5    20.8    56.1   207.1   103.9   297.3   309.4   140.9    40.0    18.6    17.7
    14.7    50.3    45.2    15.3    15.3    39.5    87.9    53.6    12.9    -0.8     2.8     8.3


Station        	9
Station_id	TIETON_RESERVOIR
Duration    1926    1973
     4.7    23.1    13.8    15.2    22.6    40.4    38.9    25.6    19.2    21.9     6.6    16.9
    16.0    25.4    15.2    16.0    16.9    30.1    61.9    95.5    43.8    20.1    16.9    28.3
    34.6    28.6    39.2    14.7    28.9    30.1    87.5    52.3    32.3    17.7    10.9    15.1
    11.2     9.6     8.3     6.6    10.9    15.1    54.5    59.6    35.2    18.7    11.7     8.0
     2.8    11.0     8.1    21.4    21.5    44.6    42.6    38.1    26.3    22.2    13.2     9.6
     6.9     4.9    11.6    11.7    15.3    33.2    65.7    36.3    17.1    15.4     8.9     9.8
     9.1     9.8    12.8    18.5    36.4    36.0    64.4    71.2    38.5    19.2    11.9    13.0
    42.9    25.1    19.1    10.9    13.5    32.2    54.4   102.3    68.8    27.5    16.5    32.2
    30.1   131.3    73.7    32.4    53.8    63.8    52.4    34.6    28.4    18.1     9.4    19.0
    46.4    25.4    29.1    24.6    20.9    25.3    60.9    71.7    40.8    16.4    13.0     9.4
     3.3     8.0    11.0     7.4    13.6    43.6    87.2    73.7    32.3    16.7    10.3     9.1
     5.5     5.7     7.4     7.2    10.7    26.2    58.7    88.2    44.6    23.8    13.7     7.0
    25.2    29.2    29.0    14.2    17.3    48.1    81.0    80.0    35.5    17.4    10.3    10.9
    11.2    17.5    14.2    11.0    18.6    37.3    56.1    39.6    27.7    14.5    10.0     9.5
     9.3    21.4    14.3    18.0    27.0    36.1    56.2    34.2    19.2    12.9    14.8     7.0
    10.1    18.0    11.6     9.7    17.5    31.2    35.5    26.5    17.3    13.3    14.4    12.7
    16.8    32.7    13.1     9.7    12.1    32.3    44.4    43.5    29.0    16.0    11.3     6.8
    21.8    25.5    19.4    15.2    18.9    60.2    59.7    77.8    60.8    22.8    14.3    13.3
    12.5    15.9     9.7    10.7    15.6    19.6    37.8    34.0    19.4    12.1     9.3    10.0
     9.8    11.7    23.1    22.1    12.5    18.2    60.3    47.2    23.9    12.5    10.7     9.8
    13.5    14.2    18.2    11.0    17.5    34.7    89.0    68.7    49.6    20.9    12.6    14.1
    24.6    52.7    20.8    25.2    28.1    41.1    75.2    53.0    31.0    16.8    15.1    33.7
    30.2    21.0    18.8    18.8    19.5    26.1    76.9   114.4    41.6    23.3    16.8    17.1
    15.6    14.5    10.8    12.5    18.2    46.0   108.8    85.4    49.7    22.0    16.7    17.0
    33.9    24.3    18.7    20.4    31.9    37.6    75.0   112.6    80.9    32.6    18.1    28.0
    40.5    54.0    30.4    44.4    25.8    50.5    90.5    75.4    40.7    21.1    15.4    24.9
    18.3    19.9    12.8    16.9    15.0    42.2    70.6    57.3    36.1    20.0    12.6     9.5
     7.9     9.0    37.8    31.3    16.6    27.1    60.0    62.0    55.6    27.7    16.7    13.6
    14.9    31.0    20.5    16.5    22.2    37.4    82.8    75.4    72.9    32.8    18.5    17.6
    21.1    15.6    13.5    13.6    12.1    15.6    44.9    95.7    55.3    27.7    15.2    26.7
    42.0    45.1    23.0    15.1    17.3    55.4   122.3   113.7    74.7    30.8    17.8    16.2
    16.8    35.5    14.6    13.8    22.4    34.5    89.5    53.8    27.9    16.0    12.8    14.0
    11.7    16.5    16.6    20.9    20.4    32.4    97.5    60.1    30.4    17.0    16.9    16.1
    42.8    55.7    40.1    20.9    18.6    36.0    48.1    68.5    39.8    19.1    22.5    37.9
    43.2    29.4    16.4    20.6    24.0    45.9    52.3    67.0    33.6    20.5    13.0    14.0
    22.5    14.8    26.6    39.0    28.7    39.0    67.2    93.9    40.1    21.8    16.7    11.7
    13.7    19.3    31.5    18.9    14.3    49.4    39.1    59.4    37.8    20.3    12.3    17.5
    43.1    41.5    17.9    44.1    23.3    26.7    46.7    47.1    20.4    13.3    11.8    10.0
    14.3    15.9    19.7    14.2    13.3    17.9    40.4    87.5    55.4    22.0    12.1    15.0
    12.4    35.5    34.1    34.7    23.5    51.6    59.2    64.2    29.9    18.2    12.7    12.0
    14.8    12.3    11.8     8.0    12.0    35.6    64.0    48.5    29.2    11.8     8.2    12.0
    14.0    27.7    22.0    21.9    15.9    15.5    59.9    93.6    41.0    18.6    12.3    26.8
    25.9    27.1    33.7    50.8    36.8    17.7    41.8    51.1    23.3    18.2    14.3    17.0
    37.0    19.8    30.9    13.7    16.6    40.1   101.7    78.3    23.5    15.1    14.7    14.3
    13.6    11.8    21.6    15.8    21.8    24.6    66.3    80.9    35.7    20.8    15.9    11.1
    15.2    17.5    26.5    38.2    18.3    26.4    88.7    83.5    72.5    34.2    20.0    13.2
    13.2    13.6    18.5    31.0    79.8    38.0   107.7   121.0    75.6    38.0    27.0    15.7
    15.7    36.3    30.8    14.2    14.4    20.6    41.5    36.8    25.3    16.9    19.2    11.3


Station       	10
Station_id	TIETON_RIVER_AT_TIETON_DIVERSION
Duration    1926    1973
     4.5    24.7    15.2    17.5    26.6    44.7    42.0    26.8    19.9    22.1     6.7    17.9
    16.0    28.4    16.9    18.2    20.2    38.3    67.4   104.0    44.2    21.5    17.6    29.7
    36.9    39.2    46.0    16.4    35.0    34.7    97.9    55.4    34.5    18.7    13.6    20.0
    11.0    10.9    11.0     7.8    12.9    18.1    58.9    62.2    37.1    23.7    14.1     8.8
    -0.7    11.0     8.2    22.7    25.0    49.1    45.0    39.6    26.7    23.7    15.4    10.8
     6.6     4.5    12.1    12.1    17.0    36.9    69.5    36.9    21.2    22.0    12.8    10.0
     8.3    10.1    13.1    20.9    41.9    41.2    69.8    73.0    40.4    20.8    13.3    14.1
    42.6    27.3    22.8    12.0    17.0    40.4    61.9   111.9    72.5    30.7    19.7    32.5
    30.8   147.4    88.7    45.5    62.7    72.7    55.7    33.4    30.9    19.8    11.6    20.4
    48.7    28.5    39.0    30.4    24.7    31.9    73.2    76.4    44.7    21.3    14.7    10.7
     3.2     8.6    12.1    12.9    16.7    52.7    96.4    76.9    33.7    19.0    11.1     8.9
     4.3     6.4     8.0     7.5    13.0    31.7    67.4    94.4    43.8    23.2    13.3     7.0
    25.0    31.6    31.9    16.8    21.6    59.5    96.4    85.4    38.0    18.9    10.8    13.0
    11.6    20.4    15.3    12.0    22.2    42.2    60.8    38.8    25.9    13.8     9.6     9.1
     8.0    22.0    15.1    19.8    31.3    40.6    59.6    34.6    18.5    12.4    13.4     7.7
    10.7    19.1    12.0    10.6    20.3    34.2    37.1    26.3    18.8    13.0    13.4    13.8
    17.0    34.3    13.7    10.1    14.2    37.3    47.2    44.2    28.7    16.4    10.3     7.2
    22.9    28.5    23.1    17.6    24.2    73.3    67.8    86.0    65.9    24.8    15.3    13.6
    11.6    17.3    10.4    10.3    17.7    22.0    39.8    35.6    19.3    13.6    10.8     8.5
     9.2     1.5    24.4    23.7    13.9    21.2    65.8    48.6    27.4    15.2    12.3     9.9
    12.8    16.5    20.2    12.5    21.7    43.6    98.2    74.9    52.5    23.3    14.9    15.1
    24.5    59.8    24.0    28.7    33.8    47.6    85.1    58.1    32.2    19.2    17.1    35.3
    30.6    22.0    20.7    22.4    23.3    33.3    91.5   124.3    42.9    23.6    15.7    17.5
    15.8    16.8    11.1    13.3    23.4    60.2   123.4    86.9    48.5    23.2    18.4    18.1
    36.1    26.3    19.2    21.6    38.8    49.6    90.0   121.6    80.8    30.6    17.5    26.4
    41.3    57.9    31.5    50.2    28.9    61.7   100.4    77.0    38.2    21.3    17.5    26.3
    18.6    22.3    14.2    20.9    19.9    50.7    76.7    61.1    37.3    20.9    11.5     8.4
     5.4     9.5    43.3    35.9    19.3    32.7    68.4    64.0    52.7    23.9    15.6    14.9
    14.0    33.7    22.5    19.3    26.5    45.8    94.0    80.3    69.8    30.2    15.8    19.2
    21.8    16.9    14.4    14.7    13.0    18.9    53.2   102.5    54.9    23.6    16.5    27.2
    44.1    53.3    27.5    16.9    22.7    77.2   142.9   113.0    75.7    30.5    19.3    17.4
    16.5    38.5    15.6    15.2    26.3    42.0    96.8    56.1    25.6    19.4    15.5    14.5
    11.7    16.6    18.2    25.1    24.0    39.2   107.0    62.9    27.4    16.9    20.7    17.7
    47.7    61.1    44.2    24.1    22.7    42.8    53.4    72.2    40.1    18.3    23.3    38.7
    45.5    31.4    17.8    22.7    28.9    51.4    56.8    70.4    33.1    17.3    12.1    14.4
    23.5    15.4    29.1    45.2    34.5    46.3    74.6    96.7    42.9    24.2    20.8    12.5
    15.1    21.3    34.4    21.8    15.8    57.2    45.2    64.2    39.2    21.8    15.4    18.3
    46.8    43.9    19.4    50.1    26.3    33.3    54.6    51.2    23.3    15.5    13.8    11.8
    15.2    16.7    21.5    16.4    16.0    23.3    47.0    94.6    57.6    25.7    17.3    16.4
    13.4    39.0    41.3    41.7    29.8    59.4    66.4    72.5    34.5    20.5    14.5    12.8
    15.4    12.9    12.4     8.9    15.4    42.7    70.5    51.8    33.4    16.8    13.7    14.4
    14.6    30.0    24.1    24.3    18.0    18.7    69.1   100.7    41.5    19.8    13.1    28.2
    27.1    29.8    37.7    58.9    44.1    22.9    47.2    53.6    27.3    21.3    16.9    18.2
    38.7    21.5    34.0    14.6    21.8    47.6   112.7    84.9    28.9    16.9    16.1    14.8
    13.9    11.3    23.0    18.0    26.6    28.6    73.6    86.1    36.9    21.6    16.0    12.0
    16.1    18.7    30.4    43.9    21.1    33.5   100.1    87.2    73.4    35.7    20.5    13.9
    13.9    15.3    22.9    37.6    97.5    50.9   122.6   125.3    80.3    42.9    28.5    16.8
    16.6    38.3    33.7    15.4    15.7    21.8    43.5    37.0    24.0    16.1    18.4    11.3


Station       	11
Station_id	NACHES_R_BELOW_TIETON_R_NEAR_NACHES
Duration    1926    1973
    12.1    60.7    46.3    43.4    94.4   162.8   118.9    57.9    30.5    29.5    13.8    41.0
    49.5    91.9    52.4    46.6    60.4   146.6   271.5   363.2   130.0    48.7    38.1    68.5
   117.2   115.6   129.2    42.9   103.6   114.9   358.7   162.5    74.5    30.3    21.8    39.9
    25.8    23.2    16.7    13.6    36.3    57.7   218.0   184.8    74.6    29.4    19.5    17.0
     6.9    24.0    16.3    58.9    68.4   186.1   154.7   114.7    51.4    29.6    19.5    17.7
    17.2    13.4    32.0    38.8    50.3   120.8   246.6    94.9    34.8    24.6    17.6    18.5
    27.4    28.0    38.0    67.0   127.9   158.7   278.6   247.4   103.6    39.0    24.3    24.6
   127.4    82.3    58.3    28.7    39.7   149.7   241.2   396.8   228.1    71.0    41.1    75.0
    86.5   460.2   263.8   123.1   225.3   278.7   189.5   101.5    56.0    35.2    43.4    57.2
   149.2    89.3   126.5   100.5    73.3   119.2   291.0   266.6   106.6    39.5    32.8    21.9
    16.9    22.7    50.0    43.1    70.8   243.1   410.7   276.6   105.5    69.3    50.1    19.6
    12.3    22.3    18.9    19.2    37.3   106.4   270.7   318.3   115.1    45.0    28.1    21.1
    78.4    97.5    97.6    46.3    74.1   224.8   352.5   262.3    85.6    39.1    23.7    28.1
    28.1    46.1    44.3    28.0    66.6   164.1   218.8   126.8    62.4    27.7    20.9    19.2
    19.5    64.6    43.3    53.2   102.0   162.0   231.1   104.9    40.6    24.5    24.6    20.5
    27.7    51.9    32.4    30.4    73.8   133.3   132.0    74.5    34.6    21.4    24.8    31.6
    49.1   102.6    34.5    27.4    40.9   151.3   167.7   145.5    64.6    30.3    20.4    16.0
    60.8    74.6    60.4    45.3    74.1   294.1   264.9   300.3   170.8    51.2    29.6    29.0
    29.3    49.7    27.4    29.2    49.1    81.1   151.7   108.6    42.3    25.7    21.0    19.4
    21.7    29.5    70.9    72.0    41.1    79.4   268.4   161.7    59.6    28.2    26.7    23.5
    36.5    43.3    54.2    31.6    57.7   168.8   396.1   257.1   139.2    47.8    31.1    34.8
    54.0   152.0    60.2    88.8   120.4   188.5   302.6   165.3    72.4    37.7    31.7    96.6
    98.0    73.6    59.0    55.0    60.6   117.7   361.1   424.1   121.2    50.5    33.9    41.4
    39.9    42.5    23.6    38.5    78.0   216.9   469.6   289.2   133.7    55.4    37.0    40.2
   107.9    78.5    48.8    54.0   107.4   146.0   335.4   449.0   249.4    75.6    39.5    68.9
   125.7   190.0   106.0   163.0    89.7   240.7   390.2   247.9    98.6    43.4    30.5    55.6
    46.4    54.6    33.4    52.6    52.5   185.9   269.9   179.3    88.9    35.7    22.6    17.9
    14.5    19.7   117.6   105.4    58.4   115.2   264.8   232.7   161.1    53.7    31.9    30.4
    37.7    96.0    64.4    54.5    72.8   153.3   373.0   293.6   234.7    82.2    43.6    44.5
    62.2    44.0    36.1    35.1    32.7    52.9   192.0   363.4   155.4    54.6    35.6    76.4
   142.3   138.5    68.1    42.7    65.7   290.1   560.7   401.6   216.5    67.4    39.0    40.5
    48.5   118.1    40.7    40.7    71.8   151.4   381.3   169.7    62.2    36.1    24.7    29.4
    28.5    39.9    47.6    76.2    76.4   141.5   413.1   190.3    64.5    33.7    32.8    36.9
   139.0   184.8   138.1    70.5    67.0   165.6   224.0   257.4   110.1    40.7    49.3    95.4
   140.1   109.7    50.3    63.6    92.1   180.1   213.4   228.2    81.9    35.9    27.2    29.9
    60.9    40.1    79.1   125.8   108.2   174.8   306.7   350.4   107.0    46.1    34.6    31.4
    32.1    48.8    92.0    66.3    44.1   193.5   167.1   207.4    96.2    44.8    28.9    42.3
   113.6   119.3    56.0   156.5    85.2   110.0   200.7   154.7    58.5    34.6    27.3    26.6
    40.4    43.4    57.8    41.0    40.3    84.0   201.8   356.2   176.2    61.1    34.1    37.2
    37.7   102.0   113.2   130.7   105.7   223.3   255.8   239.8    95.2    44.9    28.7    25.8
    35.4    31.6    27.9    21.8    45.4   164.7   283.2   173.3    86.4    35.4    26.2    27.8
    37.0    98.3    69.4    72.4    54.8    66.7   281.1   346.7   115.5    40.1    26.0    65.6
    72.9    88.2   126.1   185.8   156.3    80.2   184.2   172.5    73.9    42.5    38.8    43.6
    77.9    34.6    72.1    24.7    44.3   153.1   395.0   233.6    41.1     4.7     5.0    19.5
    28.4    15.7    42.0    30.4    55.4    76.3   265.5   282.6    53.0     2.7    -3.3     6.1
    28.7    28.5    62.1   114.7    36.0    90.5   378.3   297.3   193.1    47.7    15.1    27.1
    21.4    19.8    30.4    81.9   302.0   151.5   433.5   451.1   205.4    58.3    27.2    25.8
    21.5    73.4    65.9    22.4    22.4    57.7   128.2    78.2    18.9    -1.1     4.2    12.1


Station       	12
Station_id	YAKIMA_R_AT_SUNNYSIDE_DIV(PARKER)
Duration    1926    1973
    65.0   238.6   157.3   156.7   318.6   404.4   272.9   118.2    51.7    60.9    63.1   143.9
   139.9   254.5   132.7   131.2   208.4   426.6   698.0   810.9   245.0    95.5   116.8   242.4
   391.5   352.8   388.6   148.9   335.6   371.6   852.3   360.6   144.9    68.7    67.2   146.2
    77.2    73.8    58.7    59.4   139.0   199.0   587.8   440.3   147.5    69.6    56.7    61.8
    41.4    72.1    53.8   194.5   224.8   509.4   365.1   247.7   102.9    74.5    80.5    87.3
    74.3    58.3    96.2   136.9   195.1   333.0   578.1   254.2    79.3    57.8    68.9   114.2
   142.1    91.2   164.3   252.2   515.3   521.0   733.3   590.6   235.1   101.4    78.1   117.4
   480.6   285.6   254.5   113.2   153.3   432.2   651.1   907.6   487.5   167.4   138.5   315.0
   328.0  1109.9   666.4   387.8   649.5   771.8   462.1   224.0   120.0    83.0    93.1   205.1
   413.1   250.9   465.7   325.2   242.5   339.1   728.8   603.7   235.4   109.1    92.9    91.7
    71.6    72.0   106.7    71.0   226.8   682.1   991.5   599.2   166.8    87.1    83.1    86.6
    53.7   124.0    71.6    71.4   177.5   358.1   681.9   783.4   244.7   109.3    86.9    77.7
   282.5   285.6   247.5   128.3   297.1   650.4   848.6   568.6   167.5    85.3    77.2   101.6
   128.7   189.6   224.1   111.5   228.1   454.1   585.5   331.8   163.0    83.0    80.7   100.1
   100.9   219.5   107.5   171.1   307.1   442.2   546.3   238.1    99.9    67.4    86.0    99.5
   102.4   180.5   100.1   102.6   258.8   381.0   296.7   180.7    77.6    76.1   121.1   159.6
   183.7   276.3   108.7   109.9   151.7   436.1   447.8   353.5   154.0    82.4    77.8    85.2
   189.4   231.9   204.3   149.5   245.2   810.1   681.0   723.4   368.8   128.5    92.2   111.9
   102.4   187.0    80.6   100.2   161.2   261.0   411.5   265.8    98.4    76.3   108.1    98.6
    96.1   128.2   275.0   225.7   144.8   254.7   695.1   386.2   144.0    90.8   110.7   124.7
   164.3   156.2   183.3   107.3   230.2   503.7  1046.8   669.4   306.9   122.8   113.1   148.6
   136.8   462.9   238.4   278.3   378.5   503.1   676.8   376.0   170.2   106.4   113.6   299.5
   320.5   223.8   157.0   153.3   176.3   354.0  1011.6  1047.2   270.3   149.8   113.9   150.5
   149.6   150.7    86.0   135.9   312.4   666.3  1192.0   690.9   302.6   147.3   117.9   169.0
   351.3   264.3   125.0   160.4   344.9   435.9   872.0  1128.9   547.8   189.0   126.5   234.1
